,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,duty_factor,stance_duration
1490,Ataxic,Switch,Ataxic03,S1,Washout,21,6,6,2.150749437736735,0.9182862561158345,-1.6605800214822768,-0.0032892763167052808,0.15426789871366964,0.98121912792476,0.7875076448074765,-2.5774405506858145,-9.09090909090446
1491,Ataxic,Switch,Ataxic03,S2,Baseline,22,0,3,-0.055563570273065466,0.346601852262836,0.7817083692838658,-0.000657315054679336,-0.06844876992582272,0.07644743229003836,0.07405136570787363,-0.7544757033216456,1.4551915228366852e-11
1492,Ataxic,Switch,Ataxic03,S2,Baseline,23,1,4,0.48004304519805885,0.5853762289490305,2.3326351467729642,-0.004283671750604706,-0.18006912385577323,1.41865474045877,-0.014544978286288313,-1.5563049006937568,-3.03030303030755
1493,Ataxic,Switch,Ataxic03,S2,Baseline,24,2,5,1.8819173177083002,0.8219145765208253,-0.01797175866495504,0.0006438191278345384,1.0421290542140014,0.8262364551274288,0.4821623214567552,-1.0698041607966715,-3.0303030302984553
1494,Ataxic,Switch,Ataxic03,S2,Split,25,0,6,-13.77904102055713,-4.687834652987405,12.697269860043367,-0.11498015165806409,12.500770645912183,4.7555942728061495,-14.345953199598512,-10.030908915289608,-27.272727272720658
1495,Ataxic,Switch,Ataxic03,S2,Intersplit,26,0,5,1.079944649127981,0.717058085431951,1.2582619339045291,-0.004023757520135007,-0.12418188229959526,1.2415426164947547,-0.10900208444303416,-0.6367220801312499,-3.0303030302966363
1496,Ataxic,Switch,Ataxic03,S2,Split,27,1,7,-11.415816798354669,-4.109205380834723,10.34603750756201,-0.11684517182798904,11.162990993923586,5.400021870930999,-13.659795767530397,-13.746290100991011,-36.363636363632395
1497,Ataxic,Switch,Ataxic03,S2,Intersplit,28,1,6,1.892151495422965,0.6235402039807205,-1.7830290010741132,-0.0025269117075521486,-0.6221039126617995,1.2177669640743147,-0.597519344753664,-1.6072245665766687,-12.121212121210192
1498,Ataxic,Switch,Ataxic03,S2,Split,29,2,8,-13.403243247908776,-5.138376024034301,11.464729982758943,-0.11627897911199735,11.296821363044472,4.701960577738788,-13.970753227993526,-13.353269606402307,-33.33333333332121
1499,Ataxic,Switch,Ataxic03,S2,Intersplit,30,2,7,3.0721645162562794,1.2566205341693006,-1.6107249255213505,0.00020872324337942172,-1.9851530441130194,1.311140349417002,0.5535048667830722,-2.2536287242154174,-9.090909090908099
1500,Ataxic,Switch,Ataxic03,S2,Split,31,3,9,-11.324502964212456,-2.7352372914744336,8.95258416311048,-0.1151193793895009,11.938384084990503,4.626316012758181,-10.489458467823873,-15.349189879478018,-39.39393939393449
1501,Ataxic,Switch,Ataxic03,S2,Intersplit,32,3,8,1.6098099525528582,0.6411105125017471,0.3802363050483355,-0.0013545621685472076,-0.5088420829387985,1.016607188215147,0.18734209465259255,-2.285238623749464,-9.09090909090446
1502,Ataxic,Switch,Ataxic03,S2,Split,33,4,10,-12.33164469401045,-3.7986563244786353,10.75438596491228,-0.11278716577241825,11.64630928424873,3.9087892782807785,-11.307149944883406,-13.45277227902372,-30.30303030302457
