,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Perc,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,stance_duration
4003,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,53,5,17,3,-4.099635885219399,-0.941407078444346,4.476943992446092,-0.15469359095438573,13.759277806137547,5.511667270853081,-7.060419911085987,-30.30303030302821
4004,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,53,5,17,4,0.4006742226956703,-0.9163187007711109,-6.431943147629424,-0.15395511271057713,9.727743900183484,6.10558673588919,-7.617773190893303,-27.272727272724296
4005,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,53,5,17,5,-1.7721465139678259,-1.1705413009180994,-1.5394505088176955,-0.15366284811044342,8.377456665039062,5.911676811449482,-8.900748358832459,-45.45454545454777
4006,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,53,5,17,6,-0.9966301195549363,-1.6155218837237122,-3.519009361201661,-0.1540456260760462,11.863912717260533,5.726548397179826,-7.217526676678915,-30.30303030302457
4007,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,53,5,17,7,-2.4217701921559467,-1.9190130330095307,1.910350759180612,-0.15061010336547367,9.477684714577393,3.989327555955029,-9.501120056768855,-27.27272727273521
4008,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,53,5,17,8,-2.9182896469578594,-1.5074359046088368,-0.06496977656789094,-0.1523410185862355,13.541131067757647,6.21133669458257,-8.874022358595738,-31.818181818180165
4009,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,53,5,17,9,-2.178091954703291,0.08756048204270073,0.7673859962076968,-0.1601656905401527,14.037642816100444,6.683769611397182,-7.553613065469136,-33.33333333333576
4010,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,54,6,18,0,-0.1424538968789406,-0.4505904033930186,-2.595735847566702,-0.03412696700463613,2.5163785375730043,0.030176567308821234,-2.23560477748061,-22.72727272727161
4011,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,54,6,18,1,-5.005638045494038,-0.5068273255318836,3.738307748427924,-0.15053253373065223,11.806946571427162,7.3427547108043,-9.203874221955886,-36.36363636363603
4012,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,54,6,18,2,-5.173900873974134,-2.1962035786021623,4.860327383771542,-0.15940020675002214,9.54117052482836,5.8744083751332,-8.17105071713226,-27.272727272727934
4013,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,54,6,18,3,-9.531633781664311,-4.003661088269151,-5.797096964002752,-0.141352234473882,5.104693017824758,2.8701955621892807,-10.877686317520926,-27.272727272727934
4014,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,54,6,18,4,-5.932170212870929,-3.919599032161205,3.1505911708947574,-0.14337983585845937,10.351828372839748,4.302814753368665,-9.978055472325835,-25.75757575757416
4015,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,54,6,18,5,-0.1317033864031032,-2.3049282305168326,3.3968733976837076,-0.15121321619607248,12.139911844272817,4.0568592572453355,-10.105294892282188,-39.39393939393631
4016,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,54,6,18,6,-1.5002626361269051,-2.6225422367904905,-0.5253497410360177,-0.1545129195166669,9.449016686641798,3.5837905575531153,-8.61366734360206,-21.212121212127386
4017,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,54,6,18,7,-2.8530390575678695,-2.4356085844713995,-2.750125814982221,-0.14623790225034985,12.021787238843473,4.609346871424194,-10.8319636203166,-21.21212121211647
4018,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,54,6,18,8,-0.719089700718115,-1.1339722257671774,3.6912859824490214,-0.14841160130283226,13.289746371182574,6.883553784303032,-9.675956494880495,-30.303030303039122
4019,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,54,6,18,9,-3.7439673837989176,-1.8055207801587834,-4.394933319699819,-0.1559453785847344,14.967534999654774,5.239681282428805,-5.621098990392198,-24.242424242431298
4020,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,55,7,19,0,2.310535161182088,0.6091132308497755,-7.493778138035843,-0.03045067538425944,6.710618914979918,3.194625931556814,-2.315875737354048,-18.181818181818016
4021,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,55,7,19,1,-2.48979510683003,-2.0737058787233558,1.9315834224188855,-0.1389437487386244,12.510168672812085,7.043562995062956,-8.835844560102984,-30.303030303029118
4022,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,55,7,19,2,-6.457874028369645,-2.4075050546665118,0.011102043083678126,-0.14430783254723112,7.339093500516228,4.188638744932248,-10.39511940696022,-30.303030303030027
4023,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,55,7,19,3,-4.294347281407852,-3.9113222950636732,0.9906848119523946,-0.15210259749842886,8.974969266641025,4.30508045235068,-12.05734291461981,-36.36363636363967
4024,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,55,7,19,4,-3.176563917988503,-2.839795025912185,-1.1809757544469104,-0.15043660424656866,12.109741056808318,6.265981269605263,-9.108167706113889,-27.272727272727934
4025,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,55,7,19,5,-4.489351523042956,-1.8438315150713684,-0.613906713197494,-0.14416597707182588,10.288943666400328,5.718826525139022,-10.063394874033321,-30.303030303031846
4026,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,55,7,19,6,0.38424405184656507,-1.2705721036351854,-3.8585526128498664,-0.14296503967286325,12.359237670898452,6.686734671544585,-7.855085893110811,-36.36363636362512
4027,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,55,7,19,7,-2.135398171164809,-1.7408549183546818,-1.1525704735199076,-0.14821236359512457,10.496501729945948,6.114420264658335,-10.040148340090383,-34.84848484848408
4028,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,55,7,19,8,-0.9275108876854574,-1.4955525446419635,0.08767612198984631,-0.15103994318373276,13.69247821846389,4.749939658425049,-6.904308599827118,-45.454545454540494
4029,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,55,7,19,9,-2.1835558342211385,-1.1835854462902908,-0.5070813789537256,-0.1592396994518094,13.757474494702933,7.974089034880066,-6.879791105636485,-31.81818181818744
4030,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,56,8,20,0,-0.47730725220955605,-0.736266916448411,-2.075645739944169,-0.03494480947153905,7.214528864080265,-0.5085049253521419,-2.284040354719025,-12.121212121211101
4031,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,56,8,20,1,-6.0408158735795325,-1.0337628258598919,6.098581882895607,-0.15053563696170258,11.938557480320796,6.087014169403986,-7.793596055772582,-39.393939393938126
4032,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,56,8,20,2,-1.5463395552202002,-2.120895096749944,2.4735034958511877,-0.1527978938819715,10.797045929263334,7.659742567274321,-11.43739295728281,-36.36363636363694
4033,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,56,8,20,3,-0.07133098563764406,1.518296232127188,-2.2347514504377273,-0.15484574743745758,11.70147597187703,7.9425291581587345,-5.4301021075007725,-39.39393939394358
4034,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,56,8,20,4,1.8361101246843532,-0.9514736406730826,-8.183150877098022,-0.15420358035722714,12.296614984069222,5.203128583503556,-6.23329624985206,-39.39393939393631
4035,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,56,8,20,5,-3.075925268308083,-2.9923501640859165,-2.78966118126797,-0.15555663642094864,14.349199545503879,5.375314962984319,-9.19669180205375,-36.36363636363967
4036,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,56,8,20,6,0.2860637626262701,-2.131891250610334,-0.6479519195592474,-0.1490495975974186,12.192963108871922,5.653263824154649,-6.833640975181481,-57.57575757576706
4037,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,56,8,20,7,-0.12697162050190514,-0.24057590600216017,-0.275676043086456,-0.1557586306001957,13.77446723706798,9.414370373041962,-7.398320207692166,-39.39393939395086
4038,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,56,8,20,8,-3.0129866166548283,-1.5622471318100146,-4.6128905527147595,-0.15286468174106074,11.12006216338186,4.068721424449592,-7.256012733536551,-33.333333333343035
4039,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,56,8,20,9,-2.8892748283617493,-1.5602588653564418,1.5907820714904823,-0.14477311501864298,10.870280410304233,6.344400271020746,-9.94536659934306,-25.757575757579616
4040,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,57,9,21,0,-0.20079179243609246,-0.7671274320043544,-5.458978204076244,-0.02763454776691142,7.8543345133463305,1.6554726494683223,-3.919144832726701,-21.212121212120678
4041,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,57,9,21,1,-1.4252787888651852,-0.5973370388300516,-1.0892583183181923,-0.1535955189890365,11.954679392804977,4.984452463925962,-6.011104904842696,-33.333333333334394
4042,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,57,9,21,2,-5.250926932903269,-3.3484092866531476,-1.6627251778282615,-0.15408118628517375,9.199967047180792,6.468433803982208,-10.531183656728118,-27.272727272726115
4043,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,57,9,21,3,-3.920923098169169,-1.3432863986853114,-2.982445114798059,-0.13866539954674895,7.760808925435981,5.910599833787103,-9.099110690030173,-24.242424242422203
4044,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,57,9,21,4,-5.0945012256352555,-2.0995453150585313,-0.12834058850868058,-0.14609414565448975,6.517548994584516,2.6187781131628753,-7.43780425100617,-33.33333333333212
4045,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,57,9,21,5,-2.028355453953594,-0.5649542567705872,-0.623558580223204,-0.15540721250737421,10.750267722389893,4.890967860366416,-6.162300495186258,-39.39393939392903
4046,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,57,9,21,6,1.0808000660905748,-0.49081041355324473,3.0766038609175848,-0.1483336171755522,15.496953328450516,5.980715475791769,-7.548923685093172,-30.30303030302457
4047,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,57,9,21,7,-2.724711100260407,-2.665959464179135,-0.8777803624539797,-0.1522129110080492,12.146416095772196,5.005291254833509,-10.367225878166408,-40.90909090908826
4048,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,57,9,21,8,-2.11564651643387,-2.6637033982710356,-1.7802794518480805,-0.1550841465277749,12.704201900597795,2.773288490108257,-8.93502283577969,-40.90909090908826
4049,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,57,9,21,9,-3.6878797743055856,-1.0191459848423214,1.1435920639554404,-0.15500924467731703,12.04046769575639,4.545371701018979,-8.2120529328934,-28.787878787876252
4050,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,58,10,22,0,-1.6477180249763705,-1.4987073763452337,-1.7863492778976244,-0.040238808184934166,8.136298439719454,2.130992003161495,-5.1572818948764905,-24.242424242423567
4051,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,58,10,22,1,-1.746399234039643,-0.05062517493659513,1.4774298390631513,-0.15160528040349608,9.566455417209184,7.79411238853379,-9.154242698592341,-49.999999999999545
4052,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,58,10,22,2,-1.61413327612064,-1.4144410990705403,0.4042761885899129,-0.15671571705119078,15.1997922646879,3.2020433984621803,-6.740870620265184,-30.30303030302821
4053,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,58,10,22,3,0.24269181068501666,-1.3927031045008214,-2.6020847067738027,-0.15424570138091878,13.51748765116993,5.2500387634894,-6.6698055074672595,-36.36363636363603
4054,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,58,10,22,4,-3.5561301491477337,-1.9938656778046457,0.18108092378776153,-0.14646079893661135,9.197285199406167,5.773172474870819,-8.3968499694208,-25.757575757577797
4055,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,58,10,22,5,-4.992614129577021,-1.327198201959785,1.4062312228030107,-0.15763666394274978,13.21018488720209,4.255774526885048,-6.752149023190896,-30.303030303031846
4056,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,58,10,22,6,0.11787799873738436,-0.9963252327658658,-2.1145069532935334,-0.15287889281141606,13.146082560221359,5.9270627570875405,-8.143480859621633,-42.424242424247495
4057,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,58,10,22,7,-2.2439128220683386,-0.9807928644045099,-1.8852102597918012,-0.16254541281557,12.769044047654276,5.397164701211352,-7.715587423305308,-37.87878787879163
4058,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,58,10,22,8,-1.3669948385219612,-2.2164445934873207,-3.564587647997673,-0.1514801176850848,9.308470138395656,3.7414203990589527,-7.09903312451911,-24.242424242420384
4059,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,58,10,22,9,0.4921498924794463,0.02700295111145934,-3.673727185188109,-0.15708354887564252,13.549592759874145,5.97275820645423,-7.646593421396588,-31.818181818180165
4060,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,59,11,23,0,-8.119232485992768,-1.6693283813167987,3.6326382404813757,-0.05661250824934161,5.340842044714705,2.378816315622018,-4.739241166548311,-24.242424242422203
4061,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,59,11,23,1,-3.659296517420273,-1.43282678392195,3.005451686265783,-0.15752075247980912,13.693649600250552,6.708671107436686,-10.825415331907962,-45.45454545454504
4062,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,59,11,23,2,-0.29033314098012397,-1.9304463357636443,-4.154165369851647,-0.1497022694435963,11.920216107609306,4.118341388124421,-7.040343621764521,-51.515151515151956
4063,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,59,11,23,3,0.1415676540798927,-0.9562959574689494,-3.520984243519834,-0.15530988594912626,13.45825580635453,5.523529438057338,-6.6970285743174145,-30.303030303031846
4064,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,59,11,23,4,-3.5140528823390156,-1.8605251504917213,-2.904207665668589,-0.15436748034115305,12.900593304874945,5.372459719879473,-8.011835271661965,-25.75757575757416
4065,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,59,11,23,5,-3.135157113123455,-1.631697741421771,1.747069198049588,-0.15192751840730062,12.063571660205596,5.926238165961379,-8.707593667386732,-30.303030303031846
4066,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,59,11,23,6,0.6744461830216011,-1.0004318121707847,-2.685350048626686,-0.15697266656305225,12.544886271158859,3.957339970752429,-7.379603145098457,-34.84848484849135
4067,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,59,11,23,7,-2.4328906126696523,-0.7574673854943335,1.0125012968150218,-0.15829611645204256,13.231346823952407,6.447936549331217,-8.033422990278765,-36.36363636363967
4068,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,59,11,23,8,-7.2801223909012265,-3.532376433863785,5.696833094050044,-0.14952550605922793,13.25885888301967,2.1854458433209203,-8.004625879152883,-21.212121212127386
4069,NotAtaxic,NoSwitch,NoSwitch07,S3,Split,59,11,23,9,-3.634967225970655,-1.1573324299821586,-1.1004019289914306,-0.15302182503159487,13.564188793452118,3.460699139219386,-6.3015138260041965,-18.181818181816197
4070,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,60,0,24,0,2.7409563160905748,0.8255838143705212,-3.8353247901415006,0.0021573183435003584,0.1990154536083395,1.2387073401248614,0.8207224836253033,3.0303030303039122
4071,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,60,0,24,1,-0.019543580334584476,0.994389948218771,3.547048449009231,0.0016985323375768857,2.5975892038056116,0.20439648869061955,0.19161725285079,6.0606060606078245
4072,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,60,0,24,2,-0.3832730379971565,-0.20606349212951258,2.0829981396199395,0.0004752573995281534,3.00427446461687,0.7712585757476944,-0.17243587609492295,12.12121212121474
4073,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,60,0,24,3,1.5525278418954969,0.30939001025577184,-3.5885800733223245,0.002546068539260704,1.6114976671006858,-0.31174746426665934,0.36683516068890754,-1.5151515151483181
4074,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,60,0,24,4,-0.2520859843552614,0.44154591030545376,0.45462439111202757,0.010862740738009982,0.28353219080455005,0.012318774907299712,-0.19928132644807306,9.090909090909918
4075,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,60,0,24,5,2.1545178962476115,0.40768372892132376,-2.0471238276722987,-0.0025288046713567297,1.5248038552024354,2.18643804993296,1.2869382145428574,-4.545454545455868
4076,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,60,0,24,6,2.425654247553638,-0.5170836593165511,-2.283297282116088,0.007403752736782898,4.736347391147788,-0.3212880606603079,0.5923916595150445,3.0303030302966363
4077,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,60,0,24,7,-2.150718611900288,0.38008497218892856,0.3922441954258441,0.002407100834667525,0.9797105885515123,0.426596824568918,0.4058394769225373,1.515151515155594
4078,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,60,0,24,8,-0.9832671194365616,0.13645104687626386,3.5653859121996367,-0.004357558222857438,4.672152586657589,0.6727064498747239,-1.6804165310329608,7.275957614183426e-12
4079,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,60,0,24,9,-1.0224005188605076,0.3924037470962425,1.9150986994124235,-0.00494765628864402,5.273641721166754,0.33656996910021064,-0.18255831015230228,-3.0303030302966363
4080,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,61,1,25,0,-1.6004503760989905,0.2588623701924213,1.629998103967,0.008227803941214279,4.143843987975444,-2.105144539264657,0.4662446301393004,6.060606060606915
4081,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,61,1,25,1,-2.6263381495620877,-0.7701888228907627,-2.42493760836582,0.0020119662057624665,2.56060590647688,-1.012908087836351,-1.3554524893712738,-4.545454545454049
4082,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,61,1,25,2,-0.85519347528016,0.15542242262099748,-3.7458905845276806,0.0014506031484006476,1.7572306623362408,-0.5473512591737659,0.050186388420328853,3.0303030303039122
4083,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,61,1,25,3,0.9070117064196666,0.7935557702575089,-3.269376191959019,-0.0011611752844870593,0.8529316295276885,0.8230113019847067,0.4337599783232662,-3.0303030303002743
4084,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,61,1,25,4,-0.6127559777462182,-0.004144630046791775,-2.153987307173584,0.00361716924038058,3.000220867118429,-0.41485025425149047,-0.34229201499864814,6.0606060606023675
4085,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,61,1,25,5,-2.3267033124211025,-0.5841806681469244,-6.864041913061522,0.0029119550414534456,2.5563442345821414,-1.0713153415255618,0.47749991368766587,0.0
4086,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,61,1,25,6,-2.5215148925781534,-3.0455208788014154,-10.870952682317355,-0.010677564036274373,-0.45400677305278236,-3.868517249521574,-2.1807217838788375,4.545454545459506
4087,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,61,1,25,7,-0.4033252446338622,0.06263087494204811,-8.713689179375457,-0.003274571477188515,-2.9342458705709333,-0.7741292317708286,0.025492966777136417,-7.275957614183426e-12
4088,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,61,1,25,8,0.8070974638967812,0.1369192142679374,-11.6087108243971,-0.004012161690632898,3.08369723233308,-0.19450524840694072,1.0947102248066756,-6.0606060606005485
4089,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,61,1,25,9,1.3474127258917292,-0.059183197792091136,-1.8021054447580127,0.0037660361189880143,3.775860564877277,-0.12793685450698433,0.3224305432252379,9.09090909090446
4090,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,62,2,26,0,-1.3123483368844973,-1.0416045333399602,0.5125012968150209,0.0103689989360191,-0.6860713766078703,-1.6382448601000164,-0.5524066963581333,-6.060606060603277
4091,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,62,2,26,1,0.11490330551603734,0.6834767081521171,-6.138216406534261,0.0007625549643477947,4.391745365027234,1.6466449005435635,-0.0700054746685339,3.0303030303039122
4092,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,62,2,26,2,-1.117760244041989,-0.2942841462414485,-3.2792361112211985,0.006327414449784852,-2.6001323353160473,-0.9222464127974064,-0.5900488959418908,-3.0303030303002743
4093,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,62,2,26,3,-0.9704358649976257,-0.7947512347288743,3.974427475475071,0.007355536035901611,-1.8843294394136691,-1.8261890218715493,0.01608338018856159,7.575757575759781
4094,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,62,2,26,4,-3.166738182607361,-1.5041808889369541,1.8458346301483544,0.007826100623423815,1.6980296433574011,-1.064491271972642,-1.4067832869712618,3.0303030302966363
4095,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,62,2,26,5,0.3634520251341371,0.15819289467552622,-0.6303558460421219,0.0009187046091356232,2.4081336127386948,-0.27091864383577047,0.38288386181150713,-3.0303030303039122
4096,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,62,2,26,6,-0.6055119061711025,-1.3361550340748742,0.7063373115465579,0.00448443078505989,1.125223949702118,0.5551675353387253,-0.05348282630998824,-6.0606060606078245
4097,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,62,2,26,7,-2.5469462076822964,-0.6341640395347632,0.7901626059228714,0.001527911585678901,-0.834886955492415,-0.4898572208905563,-0.5850358442827002,10.606060606060055
4098,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,62,2,26,8,1.719233965632867,0.5290036249642505,-2.03632359560471,0.0015963927238399345,2.1282350174104323,1.0795111608023973,0.6474196308790567,-3.0303030303039122
4099,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,62,2,26,9,0.36814525873973025,0.038001994894028,0.6488130780401804,0.005596025536720242,0.577364064226245,0.30989984069205434,-0.7301870018544747,-9.090909090911737
4100,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,63,3,27,0,0.858098810369313,0.7043592857592422,-1.704890007532807,0.01095693461763636,-2.2509141401811377,0.7940562084468041,0.41819100428108413,-12.121212121210647
4101,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,63,3,27,1,1.8661961410984702,-0.18186810040714008,-5.439879655565931,0.0023282237431024866,-2.558139839557711,-0.8807692864928782,-0.26561082011522785,-3.0303030303020932
4102,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,63,3,27,2,-0.2089066938920041,0.029999800402709553,0.3112629067221411,0.0006370274842609214,2.116644502890196,0.9659141001074687,-0.9495166817096958,-3.0303030303002743
4103,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,63,3,27,3,-0.6956235326901918,0.7604488218673673,-1.0464347315388414,0.0024309050262120158,-1.2106115167791245,-0.3622266981336537,1.1022827842018756,4.54545454545223
4104,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,63,3,27,4,0.7044936671401416,0.4687423256511387,-0.8139541195445958,0.009345674330429696,0.4874142733487332,-0.22836550317627768,0.8566239867547409,-3.0303030303020932
4105,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,63,3,27,5,0.7276592832623123,0.418256990837353,-5.486499702185978,-0.004855985296110199,-0.3741986823804524,0.6822451196536008,0.1680489742394542,-1.515151515153775
4106,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,63,3,27,6,0.030810423571651313,-0.6824536757035382,2.393742985275741,-0.005493455971973787,-0.5543294579091906,-0.6571625218246879,-1.7560978128452263,-7.275957614183426e-12
4107,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,63,3,27,7,-2.2359982885495526,0.10645750797158726,3.3541123667433625,0.004030382546314437,-0.06257259484492295,0.0004604609325866704,-0.5771714027482062,-9.090909090911737
4108,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,63,3,27,8,-2.4035983615451357,-0.9405930836995431,0.04453971808411694,0.004224549389718446,0.746258822354406,-0.9527302751637308,-0.7699272849342833,4.545454545455868
4109,NotAtaxic,NoSwitch,NoSwitch07,S3,Washout,63,3,27,9,-1.4118695499921046,-0.3415218507400475,1.8823643105136507,0.0018670168642986873,0.559831869722629,-1.0861078898112027,-0.16263711332072717,-3.0303030302893603
4110,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,64,0,11,0,1.9451411083491337,1.0080438671689969,0.3298528949885373,0.019501518136827573,-10.744218151978785,-0.5067902381973539,3.678127250286053,-18.181818181816197
4111,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,64,0,11,1,1.3026998500631208,0.8628589938385467,1.7595593790422615,0.006859051884183259,-1.0227280433731778,1.4971839057075016,-0.15969324593596923,-9.090909090908553
4112,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,64,0,11,2,-1.371364400844385,0.13320662758568247,-0.6779748936611689,0.003870010952316927,2.264747234305972,-0.07658871737389461,-0.07713394935686324,-3.0303030303039122
4113,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,64,0,11,3,0.15966242009943699,1.0397000746293692,2.134824463589842,0.004903687017536601,-0.3287691058534534,1.1596429227578398,0.05152153246328339,3.03030303030755
4114,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,64,0,11,4,-0.8237434156013279,-0.4355811109446428,1.430893029351491,0.009070454934871103,-0.28480375655973944,-0.16051398383245896,0.29991226966934903,-10.606060606060055
4115,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,64,0,11,5,0.6485216545335959,0.7212258348561527,2.6172795753911022,0.0067292345006590565,0.7272469876992602,1.0257952141039652,-0.2774036291873614,-3.0303030303057312
4116,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,64,0,11,6,-1.3292254823626877,0.35043244410046626,3.293844899724734,0.01163542203486459,-2.237057926678929,0.25778683749113895,-1.43814472237014,3.030303030311188
4117,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,64,0,11,7,-0.5684592507102337,-0.08771010119506073,0.295117672122865,0.002986774377894033,0.6457203566425562,-1.270619787351066,0.8809658012004746,-4.54545454545223
4118,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,64,0,11,8,-2.458822847616773,-2.2639414276739664,2.075001296815021,-0.0009452328592736148,0.050034185852680935,-2.50021616617839,-0.6047085078075725,-3.0303030303039122
4119,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,64,0,11,9,-2.156637172506322,-0.38921230971210363,3.2550504407592182,0.004043224708298987,1.069860747366235,0.7480255281082435,-0.902245261452407,-7.275957614183426e-12
4120,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,65,1,12,0,-0.839094682173311,-0.04273568740995515,1.7625012968150209,0.009487009633992904,-3.416092227203663,-0.6727064498747239,-0.001718540384302969,-9.090909090908099
4121,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,65,1,12,1,0.5513509114583144,0.2682045252636307,3.5232060247365196,0.010486334840623529,0.05770981913862272,-0.05215153549657714,0.010731244328042067,-6.0606060606078245
4122,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,65,1,12,2,3.0214406023121967,0.2884802192148932,-3.553432769119045,-0.0011602294808061853,3.0127823954880597,0.45751513856826875,1.390445593631597,-6.0606060606060055
4123,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,65,1,12,3,-4.237411961410999,-1.0419513240004612,1.6742913140267244,-0.002516294606987851,1.4104091759884199,-1.6532936481514042,-0.8649421460701205,6.0606060606041865
4124,NotAtaxic,NoSwitch,NoSwitch07,S4,Baseline,65,1,12,4,0.2989797881155596,-0.7464702683265436,1.89783804020803,0.006175363343685514,0.4555634777955362,-0.5479851154365605,-0.07209392509076906,18.181818181816197
