,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,stance_duration
50,NotAtaxic,NoSwitch,NoSwitch01,S3,Split,51,5,19,-2.9045875626380564,-1.9260670292164335,-0.8648663420687752,-0.15579148742699764,6.827229201191585,2.1890343613629426,-6.729975613680779,-24.242424242416746
51,NotAtaxic,NoSwitch,NoSwitch01,S3,Split,52,6,20,-4.8479947176846565,-2.2663224118845022,1.4522464352972824,-0.15758049139027838,8.158157811020317,1.7330944176876102,-6.8195805405125185,-24.24242424242584
52,NotAtaxic,NoSwitch,NoSwitch01,S3,Washout,53,0,22,-0.19288496537638622,-0.30059429130167814,-2.047978403802237,-0.0018376724752285217,-1.6188188032670894,-1.005264436355759,-0.10232379540848058,3.0303030303039122
53,NotAtaxic,NoSwitch,NoSwitch01,S3,Washout,54,1,23,2.0826551649305998,0.48667902898310444,0.7435629619079265,0.0018253806728613375,-2.18340941149782,-0.5800339669892196,1.1850877241655269,7.275957614183426e-12
54,NotAtaxic,NoSwitch,NoSwitch01,S3,Washout,55,2,24,1.639240919941642,0.8015093177256176,-1.4486927818953257,-0.00453198114470961,-0.6845069654060509,0.01975396666860263,1.0012685822546246,3.0303030302998195
55,NotAtaxic,NoSwitch,NoSwitch01,S3,Washout,56,3,25,-2.5853320805713054,-1.057948488177658,-0.9273831943323474,-0.0035076816167124714,-0.9811401367188068,-1.9560260965367036,-0.5890663224037098,7.275957614183426e-12
56,NotAtaxic,NoSwitch,NoSwitch01,S3,Washout,57,4,26,0.3085666232639852,-0.17357932196721748,-2.5477535647027176,-0.0010432787372483265,-2.087086378926017,-1.0340176206646987,0.2653276765501573,-3.0303030303039122
57,NotAtaxic,NoSwitch,NoSwitch01,S3,Washout,58,5,27,-0.29854822640463397,0.2175397124172349,0.4916744100076027,-0.0017995921147117844,-0.5858219031131853,-0.32335878622654946,0.4275478016246552,3.0303030303039122
58,NotAtaxic,NoSwitch,NoSwitch01,S3,Washout,59,6,28,-0.9813405046559183,-0.7803342157742748,2.142072738026811,-0.0013411745058454216,-1.9487734194155735,-1.2969517890269913,-0.4032289138947931,3.0303030303039122
59,NotAtaxic,NoSwitch,NoSwitch01,S3,Washout,60,7,29,-0.3588589754971281,0.29851547395341527,-0.4628689779566275,-0.002356490752952606,-2.163064359414477,-0.5167042125355295,0.642748119325887,6.0606060606005485
60,NotAtaxic,NoSwitch,NoSwitch01,S3,Washout,61,8,30,-0.997909391769241,-0.07925129900073813,2.7111461116726874,-0.0010825528303675669,0.3828568892045041,-0.796585468330818,-0.2291515620067912,6.0606060606078245
61,NotAtaxic,NoSwitch,NoSwitch01,S3,Washout,62,9,31,-2.632403132891369,-0.5100847494722416,3.52782783064612,-0.001778874971225447,-0.7425635752052528,-0.28049931381690385,-1.67887138597888,3.0303030303039122
62,NotAtaxic,NoSwitch,NoSwitch01,S3,Washout,63,10,32,-1.373121473524293,-1.0873712236668638,3.3228711583810204,-0.00011079584253365082,-1.409557612255412,-1.5926549892233481,-0.9292024554628142,7.275957614183426e-12
63,NotAtaxic,NoSwitch,NoSwitch01,S4,Baseline,64,0,9,-0.3305916834359266,0.35201352611466774,1.1500685768580805,-0.005883046625738589,-2.0256581932607673,0.5105436691129768,0.01862458508428233,3.0303030303002743
64,NotAtaxic,NoSwitch,NoSwitch01,S4,Baseline,65,1,10,-1.4163470027422562,0.15083659778940728,1.4589981232192635,-0.004940640259052068,-1.668140141650909,-0.058740172723361184,-0.003937133634920542,-9.094947017729282e-13
65,NotAtaxic,NoSwitch,NoSwitch01,S4,Baseline,66,2,11,-1.1232626558554273,0.30850400828353486,1.521759707113186,-0.00379153922293321,-1.3455246434067476,-0.352814799607458,0.38941508591780405,-3.0303030302966363
66,NotAtaxic,NoSwitch,NoSwitch01,S4,Split,67,0,21,-6.256827922782463,-2.4160141093963574,6.754572016692632,-0.16182958090387162,10.130849510732276,3.0284384525183157,-9.001314278804898,-24.242424242420384
67,NotAtaxic,NoSwitch,NoSwitch01,S4,Split,68,1,22,-1.8580556682099711,-2.412662000367135,4.351375799469299,-0.1578328369504626,7.458041412661743,1.9863209579929872,-7.988846378659204,-27.27272727272532
68,NotAtaxic,NoSwitch,NoSwitch01,S4,Split,69,2,23,-6.590825861150506,-3.138403459028737,4.6986232468914855,-0.15811460635422933,7.241543856534037,1.787910461425696,-8.128364640052865,-21.21212121212011
69,NotAtaxic,NoSwitch,NoSwitch01,S4,Split,70,3,24,-5.631849500868043,-2.909338594687071,3.6060925891434366,-0.1616206287405433,6.68044732102544,0.8419764575159832,-7.522656219174138,-30.303030303031846
70,NotAtaxic,NoSwitch,NoSwitch01,S4,Split,71,4,25,-2.542006367384772,-2.2813828729549,1.2022464352972824,-0.16285252650788928,6.93943524601481,1.498010242119861,-6.4884156150788215,-18.181818181817107
71,NotAtaxic,NoSwitch,NoSwitch01,S4,Split,72,5,26,-3.9730804135100755,-1.7546521292792079,3.2268943226212263,-0.1674456535283765,9.554730039654288,2.948106322625648,-6.268967522515155,-24.242424242431298
72,NotAtaxic,NoSwitch,NoSwitch01,S4,Split,73,6,27,-5.485087693339622,-2.658981969399143,0.41558829377980633,-0.1629796820839065,10.522715250651018,1.8395649303089385,-7.425868872440205,-24.242424242423567
73,NotAtaxic,NoSwitch,NoSwitch01,S4,Washout,74,0,33,0.5040871976602119,0.4274358653059096,-2.5477535647027176,-0.010047502920329382,1.58631295868841,0.2907749504466821,0.5366200148456954,0.0
74,NotAtaxic,NoSwitch,NoSwitch01,S4,Washout,75,1,34,0.3758363049439595,0.0717716184931021,-3.8707917475487013,-0.0028311022435226207,-1.6530586011482313,-0.5982443298956639,0.4417034110637701,0.0
75,NotAtaxic,NoSwitch,NoSwitch01,S4,Washout,76,2,35,-1.5573142535977098,0.06500147809887835,-2.631365604836496,-0.00358482623653536,-1.13854456429533,-0.8248146562330305,0.21569993760851958,0.0
76,NotAtaxic,NoSwitch,NoSwitch01,S4,Washout,77,3,36,-0.8412987294823182,-0.3187232547336052,-1.0209470378961907,-0.005505537814025407,-1.359411682745474,-0.9321786899759559,0.1652243092634862,0.0
77,NotAtaxic,NoSwitch,NoSwitch01,S4,Washout,78,4,37,-4.180792606238128,-1.5302224592728848,1.7405843599988442,-0.003127017707964891,-0.38767342615612677,-2.221039666069913,-2.038287153147678,4.547473508864641e-13
78,NotAtaxic,NoSwitch,NoSwitch01,S4,Washout,79,5,38,-1.6358886102233043,0.027233663231456262,-2.5477535647027176,-0.006034519976482244,-0.9450739080255772,-1.229307771933236,0.16884113401678746,-3.0303030303030027
79,NotAtaxic,NoSwitch,NoSwitch01,S4,Washout,80,6,39,-2.3026437470406904,-0.4043464708809381,0.5507461091394217,-0.003909188136983405,-1.1992175169665416,-1.636396851202477,0.22987982239385474,-3.0303030302966363
80,NotAtaxic,NoSwitch,NoSwitch01,S4,Washout,81,7,40,-0.43015142883916724,-0.3382098279129764,0.3837817186562731,-0.000696793516293176,-1.2581950486308813,-1.3186726775927156,0.38872755967179273,1.515151515155594
81,NotAtaxic,NoSwitch,NoSwitch01,S4,Washout,82,8,41,-2.106330370662164,-0.3262028549656577,1.6234565145262296,-0.0007641707218857818,-2.8296268347538316,-0.45996155401677186,-0.4890041158656686,-3.0303030303039122
82,NotAtaxic,NoSwitch,NoSwitch01,S4,Washout,83,9,42,-2.280495383522691,-0.25784540658044364,-1.18557407752323,-0.002480353367687871,-2.4352102568655596,-1.36843363444018,-0.21677498865608413,0.0
83,NotAtaxic,NoSwitch,NoSwitch01,S4,Washout,84,10,43,-2.1770978214764654,-0.3772823775379237,2.778749850256469,-0.0028403753803412646,-0.27984465011445536,-1.2703008683844246,-0.7887907702513246,3.030303030311188
84,NotAtaxic,NoSwitch,NoSwitch01,S5,Baseline,85,0,12,0.9935012971512265,1.0239572236032473,-0.8531067481046817,-0.010177818414995626,-1.1914648190893615,1.609344097098898,0.168070167002071,0.0
85,NotAtaxic,NoSwitch,NoSwitch01,S5,Baseline,86,1,13,0.6995692397609332,0.678672614865425,-2.949386584586646,-0.004633814004495557,0.3050987166587191,0.3900820799548086,0.6003601382477513,-3.0303030302984553
86,NotAtaxic,NoSwitch,NoSwitch01,S5,Baseline,87,2,14,-1.013476439196637,-0.43217052112927945,0.066625520264604,-0.002303538077902345,-1.3616311429727403,-0.40763276996040076,-0.5258025545062281,7.275957614183426e-12
87,NotAtaxic,NoSwitch,NoSwitch01,S5,Split,88,0,28,-4.275504988853342,-1.7542379032787352,5.401758020940172,-0.16058904949220418,8.437116218335674,2.2899631538776077,-7.422398298214631,-24.242424242423567
88,NotAtaxic,NoSwitch,NoSwitch01,S5,Split,89,1,29,-4.887929588857304,-1.3856830018939377,2.061052263615305,-0.16235518370241578,9.828997782183734,3.0902693006727304,-7.394895787534892,-33.33333333332848
89,NotAtaxic,NoSwitch,NoSwitch01,S5,Split,90,2,30,-4.802804041390459,-1.689875053636925,1.0886100716609186,-0.16477355679827868,11.3310688673848,4.538889027605194,-6.897263189758917,-39.39393939393631
90,NotAtaxic,NoSwitch,NoSwitch01,S5,Split,91,3,31,-4.0448930528428875,-1.458524060911067,3.5236943672103314,-0.1625226736563116,10.836414375690453,4.345281581685981,-7.479153257427782,-24.242424242424022
91,NotAtaxic,NoSwitch,NoSwitch01,S5,Split,92,4,32,-2.3990592571219764,-1.447943313125215,3.786924415544882,-0.1533744249114818,8.647394661951516,2.6621600445794655,-5.909739921389985,-12.12121212121383
92,NotAtaxic,NoSwitch,NoSwitch01,S5,Split,93,5,33,-1.7050232550110422,-0.9490314789872798,-1.5477535647027176,-0.16233081698947616,9.85267716224746,5.011194787844204,-6.203334753593168,-36.36363636362512
93,NotAtaxic,NoSwitch,NoSwitch01,S5,Split,94,6,34,-1.60064697265625,-1.319520882885854,4.126135926088182,-0.16227496493789959,10.1678867532749,4.298798146873963,-7.258960804444428,-15.151515151512285
94,NotAtaxic,NoSwitch,NoSwitch01,S5,Washout,95,0,44,-1.4212251913667444,0.5993082065775042,-2.5477535647027176,-0.0075747148400854,-1.0738935626921489,-0.7743088973564909,0.20504408813889086,0.0
95,NotAtaxic,NoSwitch,NoSwitch01,S5,Washout,96,1,45,0.11760827266809315,0.9289982342960883,-2.0380391669514073,-0.005271466949168954,-0.4298239043264971,0.3146422671950404,1.2906738192017428,-9.094947017729282e-13
96,NotAtaxic,NoSwitch,NoSwitch01,S5,Washout,97,2,46,0.9239273841935187,-0.2834894199563678,1.7075655842334525,-0.0060249573486412245,0.7191697397321235,-0.12420076312443484,0.054769804983465065,7.275957614183426e-12
97,NotAtaxic,NoSwitch,NoSwitch01,S5,Washout,98,3,47,-0.512294576625635,0.3227712788107233,-1.4156780930046056,-0.004338561713633976,-1.7887616398358546,-0.6931700413111344,0.20093050870030993,3.0303030303020932
98,NotAtaxic,NoSwitch,NoSwitch01,S5,Washout,99,4,48,-0.014703924005686986,0.13600551720823262,0.07038181205334748,0.001495177479643145,-0.4430289220328518,-0.7301288180881897,0.41263464725381027,3.0303030303002743
99,NotAtaxic,NoSwitch,NoSwitch01,S5,Washout,100,5,49,-1.29029245087591,0.4236866729428215,0.7530911396507598,-0.0027960158843088057,-0.19945857500792386,-0.006508490051885474,0.4183322893649972,0.0
100,NotAtaxic,NoSwitch,NoSwitch01,S5,Washout,101,6,50,-0.03421667850381027,0.17334668323250924,0.7400876263642777,-0.003376501152185879,-1.0576190370502445,-0.12490590413409564,0.45470420760344155,1.8189894035458565e-12
101,NotAtaxic,NoSwitch,NoSwitch01,S5,Washout,102,7,51,-0.4968045937894203,0.6488607387350243,1.2310738873673026,-0.00313636987568483,-0.7342097735164828,0.5035839108333278,-0.17183477228340394,3.0303030302966363
102,NotAtaxic,NoSwitch,NoSwitch01,S5,Washout,103,8,52,-0.2236568566524113,-0.004099836253146805,2.459287586916747,-0.004281990363641464,-0.6785845515704523,-0.3300711121222264,0.01564796524820622,0.0
103,NotAtaxic,NoSwitch,NoSwitch01,S5,Washout,104,9,53,-0.6937816889598309,0.15920292247425039,-1.055216251269882,-0.0022617651593000443,-1.6573973376341655,-1.0619805075906186,0.47111703891948764,0.0
104,NotAtaxic,NoSwitch,NoSwitch01,S5,Washout,105,10,54,-0.024152042889795666,0.24961799082130653,0.3093892924401396,-0.0012282578843022807,-1.4895198321102043,0.47871791955194,-0.06906528665561495,-3.0303030303020932
105,NotAtaxic,NoSwitch,NoSwitch02,S1,Baseline,1,0,0,0.670369466145786,0.5306755908957896,-1.3258310595672835,0.0015044611022057008,-0.4683677596275544,-0.30879974365232954,0.511227002678261,0.0
106,NotAtaxic,NoSwitch,NoSwitch02,S1,Baseline,2,1,1,0.0,-0.01619963387597778,0.0,-0.0014627002312010001,1.2404778991083134,0.0621667213311099,-0.1813483960700779,0.0
107,NotAtaxic,NoSwitch,NoSwitch02,S1,Baseline,3,2,2,-0.7242453218709954,0.0,3.204261810001135,0.0,0.0,0.0,0.0,3.0303030302893603
108,NotAtaxic,NoSwitch,NoSwitch02,S1,Split,4,0,0,-7.452616065439543,-3.2188576224530863,7.262873848212264,-0.14830569947191424,11.486631451231062,3.3670675874960523,-9.17851989116734,-30.303030303031846
109,NotAtaxic,NoSwitch,NoSwitch02,S1,Split,5,1,1,-5.926213119969219,-2.989135140266356,3.568839134346396,-0.15852672466438184,12.5663526130445,2.4980217519432983,-9.756236058411048,-33.33333333332848
110,NotAtaxic,NoSwitch,NoSwitch02,S1,Split,6,2,2,-7.109555331143497,-3.538742850671163,3.467844836511768,-0.15446209078552542,11.698135221847409,2.6875409212979378,-9.949136181712547,-27.27272727273248
111,NotAtaxic,NoSwitch,NoSwitch02,S1,Split,7,3,3,-6.991245770695201,-3.5624034783509444,3.4491053442350976,-0.15469921694658628,13.047636398161302,2.281339240796683,-8.98934587047188,-24.242424242438574
112,NotAtaxic,NoSwitch,NoSwitch02,S1,Split,8,4,4,-5.99386041814634,-3.411687358205839,2.954395780204637,-0.15645524111404216,14.148889406762919,2.7561804260870275,-9.408538188998563,-31.818181818183803
113,NotAtaxic,NoSwitch,NoSwitch02,S1,Split,9,5,5,-7.601689810704755,-3.213809891727877,3.290707811873548,-0.15591176227822054,15.032203751381019,3.0716312885654418,-8.736806606202776,-30.303030303031846
114,NotAtaxic,NoSwitch,NoSwitch02,S1,Split,10,6,6,-5.8225227124762995,-3.2127598866724796,1.8333696431116797,-0.1550209376110873,15.040025807390322,3.65215262981377,-9.311197903822574,-36.363636363634214
115,NotAtaxic,NoSwitch,NoSwitch02,S1,Washout,11,0,0,1.344106654928197,-0.055292065369087595,-1.7291488719959585,0.0011289599002468204,4.7853874437737005,-0.9744923524182525,0.6156211750274849,-9.094947017729282e-13
116,NotAtaxic,NoSwitch,NoSwitch02,S1,Washout,12,1,1,-1.3982830625591873,-0.495992459979405,0.8229719446574069,-0.0002198809475383312,3.1147349964488455,-1.4436471341836068,0.2580363341052134,7.275957614183426e-12
117,NotAtaxic,NoSwitch,NoSwitch02,S1,Washout,13,2,2,-1.085847796815841,-1.0909189534252874,2.581925567367425,0.003211087812086094,1.2256044330019336,-1.2786483764648153,-0.19326969199937594,3.637978807091713e-12
118,NotAtaxic,NoSwitch,NoSwitch02,S1,Washout,14,3,3,-2.4774493593158695,-0.6516459318779511,1.4153314522009879,0.0007486099010092229,1.9950789634627881,-1.8960278443616119,-0.09393563575613939,-6.0606060606041865
119,NotAtaxic,NoSwitch,NoSwitch02,S1,Washout,15,4,4,-1.3691603535353636,-0.9398129798602142,3.2439689722954457,0.004415265510887459,2.3945586849944647,-1.6338752977775926,-0.7580507323396901,-9.094947017729282e-13
120,NotAtaxic,NoSwitch,NoSwitch02,S1,Washout,16,5,5,-3.3988798507536444,-1.5160538276693387,3.2172918714232943,0.005080746314229723,1.903225677181993,-2.063392870353937,-0.8623717208502484,6.060606060601913
121,NotAtaxic,NoSwitch,NoSwitch02,S1,Washout,17,6,6,-2.119160661793728,-1.3566187481140162,3.2326104988742745,0.0018240560310719411,0.7171014342644924,-2.1544215655086134,-0.6542735629611514,0.0
122,NotAtaxic,NoSwitch,NoSwitch02,S1,Washout,18,7,7,-0.8100875700363162,-0.6354639790712611,1.8301414749774878,0.0031136429218248107,1.1016537444760104,-0.9131710938733022,0.23397997974950613,-3.0303030303057312
123,NotAtaxic,NoSwitch,NoSwitch02,S1,Washout,19,8,8,-2.7306990189985925,-1.7002073748599997,4.343721609985385,0.005023327210509687,2.7314157196970257,-1.7879216357915197,-1.383970745943543,-3.0303030302966363
