,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,stance_duration
422,NotAtaxic,Switch,SwitchLeft02,S4,Baseline,65,1,10,1.5632783523713272,,,,,,,
423,,,,,,,,,,0.6516100180269433,-2.6065111359229007,-0.0036011936265413907,0.6097735780658411,0.5233581620033192,0.5477789676551197,-3.03030303030755
424,NotAtaxic,Switch,SwitchLeft02,S4,Baseline,66,2,11,0.8548775104560846,,,,,,,
425,,,,,,,,,,0.3464467597730376,-2.6065111359229007,8.104116076199097e-06,0.5009814946338906,0.5057171137646037,0.009022337017682958,-3.030303030316645
426,NotAtaxic,Switch,SwitchLeft02,S4,Split,67,0,12,0.45216107609292067,,,,,,,
427,,,,,,,,,,-0.48301195857498413,1.070285726557874,-0.16216065503996496,10.454089232165458,5.8193698073878295,-6.746334499782961,-22.727272727272066
428,NotAtaxic,Switch,SwitchLeft02,S4,Intersplit,68,0,27,1.0487334896819505,,,,,,,
429,,,,,,,,,,0.5646850123549996,-2.444239330649067,-0.0012334912814846583,0.5033011388297268,0.6095240814516956,0.06627169522377585,-3.0303030303030027
430,NotAtaxic,Switch,SwitchLeft02,S4,Intersplit,69,1,28,0.28829863577176695,,,,,,,
431,,,,,,,,,,0.06884928349850128,-0.4967052330135493,-0.002818512066463316,1.1172901500355152,0.5537023447980829,-0.5132328380237681,-4.547473508864641e-12
432,NotAtaxic,Switch,SwitchLeft02,S4,Intersplit,70,2,29,1.2030245077730157,,,,,,,
433,,,,,,,,,,0.47548178470498925,0.42375160208369334,5.8311538139108055e-05,0.6728663589015866,0.7267778570001724,-0.4789949667573836,-3.0303030303030027
434,NotAtaxic,Switch,SwitchLeft02,S4,Split,71,1,13,0.6148752540048292,,,,,,,
435,,,,,,,,,,0.08742977874449309,3.1905903133524616,-0.16155510329820272,11.73343080462837,5.854139424333681,-7.003749500621382,-30.30303030302457
436,NotAtaxic,Switch,SwitchLeft02,S4,Intersplit,72,3,30,0.7295936045019857,,,,,,,
437,,,,,,,,,,0.5787918061921289,0.04520692590286579,-0.004232250426349143,0.8607806581439945,0.9184808442086734,0.09380302043879851,-3.030303030303685
438,NotAtaxic,Switch,SwitchLeft02,S4,Intersplit,73,4,31,0.20890669389201832,,,,,,,
439,,,,,,,,,,0.056829356183925483,0.48053759081964786,-0.0013849139210321687,0.9643246429135672,0.5143184854526766,-0.3517632532600885,-3.637978807091713e-12
440,NotAtaxic,Switch,SwitchLeft02,S4,Intersplit,74,5,32,0.7567896987452372,,,,,,,
441,,,,,,,,,,0.13053393123126256,-0.6444391879458369,-0.003782880305789049,0.8841158163668581,0.5258357886111895,-0.20868127996268981,-3.0303030303039122
442,NotAtaxic,Switch,SwitchLeft02,S4,Split,75,2,14,0.342097426905724,,,,,,,
443,,,,,,,,,,-0.5124987977923894,0.47041194100017636,-0.1613272404248624,12.686950991852143,5.5143924674602545,-7.491048177083314,-24.242424242416746
444,NotAtaxic,Switch,SwitchLeft02,S4,Intersplit,76,6,33,0.1424538968789193,,,,,,,
445,,,,,,,,,,0.2294193614613249,-0.6368141662259312,-0.004260028449969019,0.49443871083889235,0.8198217912153609,-0.43251731178972364,7.275957614183426e-12
446,NotAtaxic,Switch,SwitchLeft02,S4,Intersplit,77,7,34,-0.7594869594381564,,,,,,,
447,,,,,,,,,,-0.0509334333014948,0.12130271689095196,-0.0032639979515523276,0.35613088896784006,-0.1152298667214211,-0.32815258912359013,-3.0303030302993648
448,NotAtaxic,Switch,SwitchLeft02,S4,Intersplit,78,8,35,-0.8306561094342158,,,,,,,
449,,,,,,,,,,-0.20885082206338268,0.9649174355056704,0.0008493751232248464,-0.5564602938565031,0.12344495214594531,-0.5630955551609702,-3.0303030303020932
450,NotAtaxic,Switch,SwitchLeft02,S4,Split,79,3,15,0.281632548630796,,,,,,,
451,,,,,,,,,,-0.4218823982007507,0.8657110862993216,-0.16024560540753857,11.682398632319291,6.463234833996722,-7.704077826605868,-27.272727272720658
452,NotAtaxic,Switch,SwitchLeft02,S4,Washout,80,0,15,0.25976932410036113,,,,,,,
453,,,,,,,,,,0.5554377430617308,0.915314260902496,-0.0022851060583066185,1.0341297496449613,0.33090379503035194,0.0027618022880773196,-7.275957614183426e-12
454,NotAtaxic,Switch,SwitchLeft02,S4,Washout,81,1,16,-0.6641118213384232,,,,,,,
455,,,,,,,,,,-0.2988044661704876,-0.6065111359229007,-0.0014713151342711644,-0.13139512803813602,-0.36662708629260976,-0.2692617551244467,-3.0303030303020932
456,NotAtaxic,Switch,SwitchLeft02,S4,Washout,82,2,17,-0.41361336756236255,,,,,,,
457,,,,,,,,,,-0.17378835967091533,0.23694243096996814,0.0009849112954675304,0.1922723018762582,-0.07214498038244699,-0.509057863794169,-3.637978807091713e-12
458,NotAtaxic,Switch,SwitchLeft02,S4,Washout,83,3,18,0.5096050223918667,,,,,,,
459,,,,,,,,,,0.10192177512431755,0.8588454457177401,-0.0011608534825799238,0.32602175317634874,0.060294372866849244,-0.341147605818918,-3.0303030303011838
460,NotAtaxic,Switch,SwitchLeft02,S4,Washout,84,4,19,0.5593964547821599,,,,,,,
461,,,,,,,,,,0.15658272637263337,0.5747972297172623,-0.0025712907254741846,0.3416889845723432,0.07167873960553095,-0.2572505161015286,-3.0303030302966363
462,NotAtaxic,Switch,SwitchLeft02,S5,Baseline,85,0,12,0.7911682128905682,,,,,,,
463,,,,,,,,,,0.5736591840031267,0.01567970445812339,-0.0012752387298655549,-0.4713116270122981,1.283450078482531,-0.024031629465994797,0.0
464,NotAtaxic,Switch,SwitchLeft02,S5,Baseline,86,1,13,1.0355169122868944,,,,,,,
465,,,,,,,,,,0.3547206069483977,-0.980387391872134,-0.002641646382345056,-0.502746273772857,0.7386144002278456,0.18662057741728688,-3.0303030303039122
466,NotAtaxic,Switch,SwitchLeft02,S5,Baseline,87,2,14,0.3834811123934685,,,,,,,
467,,,,,,,,,,0.41636457346911016,1.1373312286091188,0.0007721583798174086,-0.0770209212896873,1.3060396367853002,-0.07276438703433996,0.0
468,NotAtaxic,Switch,SwitchLeft02,S5,Split,88,0,16,0.3645386358703959,,,,,,,
469,,,,,,,,,,0.22631057585128644,1.2195389539083243,-0.15955524384642095,10.668559989543922,6.03492524888776,-7.064877134380865,-33.333333333332575
470,NotAtaxic,Switch,SwitchLeft02,S5,Intersplit,89,0,36,1.1710504088738674,,,,,,,
471,,,,,,,,,,0.5982639813664292,-0.3593201246869455,-0.0027465643768857656,-0.4131355670966457,0.8642456748268614,0.2992341012665918,-3.0303030303039122
472,NotAtaxic,Switch,SwitchLeft02,S5,Intersplit,90,1,37,0.6165244362570661,,,,,,,
473,,,,,,,,,,0.09090539180873236,-0.8525972415980476,-0.002833980480687434,0.16635162661778224,0.6665692184910625,-0.4059040185176599,-1.5151515151519561
474,NotAtaxic,Switch,SwitchLeft02,S5,Intersplit,91,2,38,-0.15953141029436324,,,,,,,
475,,,,,,,,,,0.5680096269858161,0.6174299556652496,-0.004066419657919984,0.04150698883371717,0.771463760221863,-0.5018407648259853,0.0
476,NotAtaxic,Switch,SwitchLeft02,S5,Split,92,1,17,-0.0693658385614242,,,,,,,
477,,,,,,,,,,-0.2058549360795041,0.8355178495843472,-0.15860582552018293,11.123110067964916,6.6467911306053225,-6.965194085631595,-30.30303030302457
478,NotAtaxic,Switch,SwitchLeft02,S5,Intersplit,93,3,39,1.9535295891039084,,,,,,,
479,,,,,,,,,,0.5055234889791791,-2.177930405166505,-0.001516776313694096,-0.7436193601049013,1.084925911643296,-0.14771692680586312,-3.637978807091713e-12
480,NotAtaxic,Switch,SwitchLeft02,S5,Intersplit,94,4,40,1.3066378506746759,,,,,,,
481,,,,,,,,,,0.5239342198227561,1.8924889713211162,-0.001660310421541536,-0.19808682528405086,0.5690223038798763,0.21872953935105954,-3.0303030302966363
482,NotAtaxic,Switch,SwitchLeft02,S5,Intersplit,95,5,41,0.9126528344972655,,,,,,,
483,,,,,,,,,,0.6304957649924745,1.9725822960845019,-0.004783829595783787,0.6317215736466437,1.1973727833141083,-0.31560262044263254,-7.275957614183426e-12
484,NotAtaxic,Switch,SwitchLeft02,S5,Split,96,2,18,1.4849036630957642,,,,,,,
485,,,,,,,,,,0.8244880522140363,-0.43398628723613486,-0.16141885244890392,9.757972486091418,7.0047176245486895,-5.774297617902604,-27.272727272731572
486,NotAtaxic,Switch,SwitchLeft02,S5,Intersplit,97,6,42,-0.30524513938215136,,,,,,,
487,,,,,,,,,,0.22283611875595,1.5568577397836103,-0.001038593715655109,0.1441570243450485,0.7687838390619817,-0.4605187310112484,1.8189894035458565e-12
488,NotAtaxic,Switch,SwitchLeft02,S5,Intersplit,98,7,43,-0.23765949287802357,,,,,,,
489,,,,,,,,,,-0.11469944558960066,1.3133892666036284,-0.0027369702014753,-1.2807441480231603,0.2755319229279962,-0.3817933978456125,-3.0303030302984553
490,NotAtaxic,Switch,SwitchLeft02,S5,Intersplit,99,8,44,-0.2715525000986929,,,,,,,
491,,,,,,,,,,0.39983903518832165,2.214161023458935,-0.008333606188756199,1.3100286926886469,1.3372951083713076,-0.6293720669216185,0.0
492,NotAtaxic,Switch,SwitchLeft02,S5,Split,100,3,19,-0.16108811503713127,,,,,,,
493,,,,,,,,,,0.010615647441227338,2.726822197410433,-0.16305412383445084,11.229520855527966,6.4479683384750786,-7.003768766769213,-36.36363636362512
494,NotAtaxic,Switch,SwitchLeft02,S5,Washout,101,0,20,0.364746710266715,,,,,,,
495,,,,,,,,,,0.2868864271376097,0.9319709235675626,-0.0037374674457914675,-0.7649277195785231,0.3198845217926305,0.2604513457327471,-3.0303030302966363
496,NotAtaxic,Switch,SwitchLeft02,S5,Washout,102,1,21,0.4249726883088556,,,,,,,
497,,,,,,,,,,0.03809182330815375,2.723480509858218,-0.0021612680610448715,-0.3428064211450277,0.29050171977338834,-0.35004223579964844,-3.0303030302984553
498,NotAtaxic,Switch,SwitchLeft02,S5,Washout,103,2,22,1.1220373288549297,,,,,,,
499,,,,,,,,,,0.3367597406560634,2.08158683575716,-0.005229278070770574,-0.2436397051570225,0.7258184028394226,-0.1503144851838556,-3.03030303030755
500,NotAtaxic,Switch,SwitchLeft02,S5,Washout,104,3,23,-0.1988651776554491,,,,,,,
501,,,,,,,,,,0.004936950375366678,2.8215167651550965,-0.00017217969836348657,-0.8878996877959082,0.160603571419756,-0.47721092147051536,-3.0303030303039122
502,NotAtaxic,Switch,SwitchLeft02,S5,Washout,105,4,24,0.1307554919310121,,,,,,,
503,,,,,,,,,,0.21086413450917973,2.5683140389022743,-0.0039275429042170545,0.893448338364152,0.6591613846595692,-0.5888235689413079,-3.0303030302966363
504,NotAtaxic,Switch,SwitchLeft02,S6,Baseline,106,0,15,1.291594842467589,,,,,,,
505,,,,,,,,,,1.1601823748964648,-2.6065111359229007,0.0005873685025188785,-0.8271727899108043,1.342778254036972,0.6429389671043282,-3.03030303030755
506,NotAtaxic,Switch,SwitchLeft02,S6,Baseline,107,1,16,1.6995709351818746,,,,,,,
507,,,,,,,,,,1.3349195923468073,-1.5698514506806625,-0.0027431957244262034,1.2747331099077144,2.1866779134731047,0.1990636189779167,-3.637978807091713e-12
508,NotAtaxic,Switch,SwitchLeft02,S6,Baseline,108,2,17,0.691400393091044,,,,,,,
509,,,,,,,,,,0.9626234420622239,-1.9220261294039966,-0.005549253448651273,-0.1310791632141246,1.5037237995802286,0.024036446003066203,-3.0303030303002743
510,NotAtaxic,Switch,SwitchLeft02,S6,Baseline,109,3,18,-0.03128051757816053,,,,,,,
511,,,,,,,,,,0.6788725804801103,-0.8380008772253094,-0.00598732310059201,0.12800428602432135,1.2027807910032635,-0.35299243349011533,-1.5151515151519561
512,NotAtaxic,Switch,SwitchLeft02,S6,Baseline,110,4,19,0.262659246271312,,,,,,,
513,,,,,,,,,,0.5649431787356036,0.25063172121995647,-0.003237399162508245,-0.3766223637744588,1.638454540008638,-0.36302046342328254,-3.0303030302966363
514,NotAtaxic,Switch,SwitchLeft02,S6,Split,111,0,20,1.9499422323823694,,,,,,,
515,,,,,,,,,,0.23468865288630525,0.5680920386802737,-0.16427884917891766,10.393508757003644,6.3642916053232454,-6.303690900706243,-21.212121212123748
516,NotAtaxic,Switch,SwitchLeft02,S6,Split,112,1,21,0.8979797363281108,,,,,,,
517,,,,,,,,,,0.40407036290027065,0.7945300605502714,-0.16307273376543086,12.127862795434865,6.384070232661074,-6.608571909894835,-18.18181818181756
518,NotAtaxic,Switch,SwitchLeft02,S6,Split,113,2,22,2.19550084586092,,,,,,,
519,,,,,,,,,,-0.08353994350238736,-0.6457268221974106,-0.16373228309994198,10.738264912306704,6.182353665130279,-6.788824062154731,-21.212121212112834
520,NotAtaxic,Switch,SwitchLeft02,S6,Split,114,3,23,1.3922643179844982,,,,,,,
521,,,,,,,,,,0.42435135504213406,1.1975858221525657,-0.16477348733843733,11.926893754438936,7.064317452787122,-6.761138607757218,-27.272727272724296
522,NotAtaxic,Switch,SwitchLeft02,S6,Split,115,4,24,1.3393132373539913,,,,,,,
523,,,,,,,,,,0.13659891456065054,1.0212022152516456,-0.16264750158525815,12.41085938733039,7.562911871707769,-7.73219098948465,-30.303030303031846
524,NotAtaxic,Switch,SwitchLeft02,S6,Split,116,5,25,1.3504105384903369,,,,,,,
525,,,,,,,,,,-0.0439826888267163,1.4848420638816924,-0.16279029573808534,11.917630590573765,6.817789752073963,-7.278488621567192,-24.242424242424022
526,NotAtaxic,Switch,SwitchLeft02,S6,Split,117,6,26,2.2365300342290197,,,,,,,
527,,,,,,,,,,0.5478194265654537,1.6449313177667424,-0.16307165011059838,11.867554019195921,6.963792473378788,-6.338689784810953,-18.18181818182711
528,NotAtaxic,Switch,SwitchLeft02,S6,Split,118,7,27,1.6521030002170107,,,,,,,
529,,,,,,,,,,0.686169633961697,0.31395822522442707,-0.16744640471064048,13.29284822097938,7.497541832201421,-6.235041762843224,-24.242424242431298
530,NotAtaxic,Switch,SwitchLeft02,S6,Split,119,8,28,0.4922038376932676,,,,,,,
531,,,,,,,,,,0.07984662296797751,2.3784738490620825,-0.1622935913421475,13.117726643880275,6.783511421897202,-6.940051762744616,-24.242424242424022
532,NotAtaxic,Switch,SwitchLeft02,S6,Split,120,9,29,1.5451373475970058,,,,,,,
533,,,,,,,,,,0.6102947273639785,1.215299964369212,-0.16320149511517562,12.705126675692512,7.293230114561112,-6.455112226081567,-25.757575757575978
534,NotAtaxic,Switch,SwitchLeft02,S6,Split,121,10,30,1.5614519215593106,,,,,,,
535,,,,,,,,,,0.12952534839362784,2.1207051764464193,-0.15989216879760138,10.505861224550259,7.073601809414967,-6.919550654864025,-21.212121212123748
536,NotAtaxic,Switch,SwitchLeft02,S6,Split,122,11,31,0.6519895611387199,,,,,,,
537,,,,,,,,,,-0.10381082091667793,2.495927300585354,-0.16156999066848965,12.081100001479697,6.696235772335157,-7.562261639219301,-24.242424242418565
538,NotAtaxic,Switch,SwitchLeft02,S6,Washout,123,0,25,1.0648322827887569,,,,,,,
539,,,,,,,,,,0.7116403376347051,-2.6305495974613624,-0.006649740315917585,1.6268527869022975,1.1783127832894422,0.4023763868544421,0.0
540,NotAtaxic,Switch,SwitchLeft02,S6,Washout,124,1,26,0.33353555082069875,,,,,,,
541,,,,,,,,,,0.6722490715258118,-0.5254088299330384,-0.004526469448402612,1.4060819991911728,1.6602785900385584,-0.4396486764001821,3.0303030302966363
542,NotAtaxic,Switch,SwitchLeft02,S6,Washout,125,2,27,1.1774429167159468,,,,,,,
543,,,,,,,,,,0.547363782169846,1.0961722019516218,-0.007272155527347043,0.9116509948114384,1.072703467475037,0.058010371044474596,0.0
544,NotAtaxic,Switch,SwitchLeft02,S6,Washout,126,3,28,-0.6489146839489024,,,,,,,
545,,,,,,,,,,0.3497894364174172,1.3341096468031441,-0.004739764825860832,1.442024924538373,1.1366112063629572,-0.6996482309668437,0.0
546,NotAtaxic,Switch,SwitchLeft02,S7,Washout,127,-1,29,,,,,,,,
547,,,,,,,,,,,,,,,,
548,NotAtaxic,Switch,SwitchLeft02,S7,Washout,128,0,30,,,,,,,,
549,,,,,,,,,,,,,,,,
550,NotAtaxic,Switch,SwitchLeft02,S7,Washout,129,1,31,,,,,,,,
551,,,,,,,,,,,,,,,,
552,NotAtaxic,Switch,SwitchLeft02,S7,Washout,130,2,32,,,,,,,,
553,,,,,,,,,,,,,,,,
554,NotAtaxic,Switch,SwitchLeft02,S7,Washout,131,3,33,,,,,,,,
555,,,,,,,,,,,,,,,,
556,NotAtaxic,Switch,SwitchLeft02,S7,Washout,132,4,34,,,,,,,,
557,,,,,,,,,,,,,,,,
558,NotAtaxic,Switch,SwitchLeft02,S7,Washout,133,5,35,,,,,,,,
559,,,,,,,,,,,,,,,,
560,NotAtaxic,Switch,SwitchLeft02,S7,Washout,134,6,36,,,,,,,,
561,,,,,,,,,,,,,,,,
562,NotAtaxic,Switch,SwitchLeft02,S7,Washout,135,7,37,,,,,,,,
563,,,,,,,,,,,,,,,,
564,NotAtaxic,Switch,SwitchLeft02,S7,Washout,136,8,38,,,,,,,,
565,,,,,,,,,,,,,,,,
566,NotAtaxic,Switch,SwitchLeft02,S7,Washout,137,9,39,,,,,,,,
567,,,,,,,,,,,,,,,,
568,NotAtaxic,Switch,SwitchLeft02,S7,Washout,138,10,40,,,,,,,,
569,,,,,,,,,,,,,,,,
570,NotAtaxic,Switch,SwitchLeft02,S7,Washout,139,11,41,,,,,,,,
571,,,,,,,,,,,,,,,,
572,NotAtaxic,Switch,SwitchLeft02,S7,Washout,140,12,42,,,,,,,,
573,,,,,,,,,,,,,,,,
574,NotAtaxic,Switch,SwitchLeft02,S7,Washout,141,13,43,,,,,,,,
575,,,,,,,,,,,,,,,,
576,NotAtaxic,Switch,SwitchLeft02,S7,Washout,142,14,44,,,,,,,,
577,,,,,,,,,,,,,,,,
578,NotAtaxic,Switch,SwitchLeft02,S7,Washout,143,15,45,,,,,,,,
579,,,,,,,,,,,,,,,,
580,NotAtaxic,Switch,SwitchLeft02,S7,Washout,144,16,46,,,,,,,,
581,,,,,,,,,,,,,,,,
582,NotAtaxic,Switch,SwitchLeft02,S7,Washout,145,17,47,,,,,,,,
583,,,,,,,,,,,,,,,,
584,NotAtaxic,Switch,SwitchLeft02,S7,Washout,146,18,48,,,,,,,,
585,,,,,,,,,,,,,,,,
586,NotAtaxic,Switch,SwitchLeft02,S7,Washout,147,19,49,,,,,,,,
587,,,,,,,,,,,,,,,,
588,NotAtaxic,Switch,SwitchLeft03,S1,Baseline,1,0,0,0.1091311676333504,,,,,,,
589,,,,,,,,,,0.16187610048237389,0.0,0.0008632106709739046,0.0,0.0,-0.04336231886738062,-3.0303030303057312
590,NotAtaxic,Switch,SwitchLeft03,S1,Baseline,2,1,1,0.0,,,,,,,
591,,,,,,,,,,0.0,-0.7474563485492456,0.0,-0.2370429761481887,0.013628872958094007,0.46427370321872274,0.0
592,NotAtaxic,Switch,SwitchLeft03,S1,Baseline,3,2,2,-0.6543014988754834,,,,,,,
593,,,,,,,,,,-0.17682566787256349,0.9816219460616011,-0.0002575776688739789,1.318667633364882,-0.2451241618454958,0.0,3.0303030303039122
594,NotAtaxic,Switch,SwitchLeft03,S1,Split,4,0,0,-8.055939337219868,,,,,,,
595,,,,,,,,,,-2.8941142920291654,10.617549009300795,-0.142722320505486,13.380123870541368,4.274809480917611,-10.61712130151615,-27.2727272727293
596,NotAtaxic,Switch,SwitchLeft03,S1,Intersplit,5,0,0,0.1137165108112157,,,,,,,
597,,,,,,,,,,0.4961485814566444,-2.039000614949984,-0.0012626608367026504,0.6556645788327415,0.018102151376247377,1.1776567709566166,3.0303030302966363
598,NotAtaxic,Switch,SwitchLeft03,S1,Intersplit,6,1,1,-0.7808569705848214,,,,,,,
599,,,,,,,,,,0.24667797666607783,0.003505863040366819,-0.004314321215964742,1.8328734118529155,0.7465401081123844,0.23318781997220128,3.0303030302893603
600,NotAtaxic,Switch,SwitchLeft03,S1,Intersplit,7,2,2,0.4181755913628393,,,,,,,
601,,,,,,,,,,0.3564121747257829,0.2278118943054528,-0.0027851011680483095,1.8165819572679993,0.7489580096620472,0.36186179729422463,0.0
602,NotAtaxic,Switch,SwitchLeft03,S1,Split,8,1,1,-7.138192533242616,,,,,,,
603,,,,,,,,,,-3.5010039204298664,10.750360750360748,-0.14730587029670478,14.636014687894573,4.733183889678088,-11.32273112081917,-27.272727272729753
604,NotAtaxic,Switch,SwitchLeft03,S1,Intersplit,9,3,3,1.5315739795415055,,,,,,,
605,,,,,,,,,,0.9189432317560602,-1.8191063957654356,-0.0022429075146637584,0.6600582238399397,0.4363859542692694,1.3225247161556553,3.637978807091713e-12
606,NotAtaxic,Switch,SwitchLeft03,S1,Intersplit,10,4,4,1.183827718098982,,,,,,,
607,,,,,,,,,,0.8910304368144324,-4.300278908487865,0.00020991800080906453,-0.29844033597697717,0.5353291829427178,1.466340729684518,-3.03030303030755
608,NotAtaxic,Switch,SwitchLeft03,S1,Intersplit,11,5,5,0.8694658375749356,,,,,,,
609,,,,,,,,,,0.5034456349382879,-2.4339191091240284,-0.0024207501544772775,1.381999314433358,0.6326617616595911,1.000631698454285,-7.275957614183426e-12
610,NotAtaxic,Switch,SwitchLeft03,S1,Split,12,2,2,-5.340121490786785,,,,,,,
611,,,,,,,,,,-2.7188985034672655,7.673298682366788,-0.14888797722495756,11.948217526830803,4.376422997676983,-9.61633210230356,-27.272727272727934
612,NotAtaxic,Switch,SwitchLeft03,S1,Intersplit,13,6,6,-0.35026627357562745,,,,,,,
613,,,,,,,,,,0.6126037751785418,-2.772826302238066,-0.0033489090138305727,0.3901471995343968,0.5982832475142175,0.8366421015576151,3.0303030302966363
614,NotAtaxic,Switch,SwitchLeft03,S1,Intersplit,14,7,7,1.7624672013099598,,,,,,,
615,,,,,,,,,,0.8252230557528577,-3.5353535353535364,-0.002912570938039441,0.3276092837555211,1.0336574881967948,1.0499915691337378,-3.0303030303039122
616,NotAtaxic,Switch,SwitchLeft03,S1,Intersplit,15,8,8,0.517334600891715,,,,,,,
617,,,,,,,,,,0.4748883873525358,-2.171034679072034,-0.0005707146122815587,0.011191705260614526,0.26701146906071926,1.0227588692096532,-1.8189894035458565e-12
618,NotAtaxic,Switch,SwitchLeft03,S1,Split,16,3,3,-4.212604869495706,,,,,,,
619,,,,,,,,,,-2.1213993881687827,4.762965792377555,-0.15105251905836647,12.207277856691917,4.354141697739095,-9.00966181899561,-27.272727272729753
620,NotAtaxic,Switch,SwitchLeft03,S1,Washout,17,0,0,0.6616688737965575,,,,,,,
621,,,,,,,,,,0.39366519812384126,-2.7175434490291392,-0.0024391695680271025,1.1873341569996683,0.7391253935138309,0.7990191681216885,3.0303030302966363
622,NotAtaxic,Switch,SwitchLeft03,S1,Washout,18,1,1,0.575449009134303,,,,,,,
623,,,,,,,,,,0.4372895366013694,-2.952345684325801,-0.0008980247283693482,-0.33730400933161775,0.014330160738253994,1.0887685448232105,0.0
624,NotAtaxic,Switch,SwitchLeft03,S1,Washout,19,2,2,2.3589394309303913,,,,,,,
625,,,,,,,,,,1.0562338010229126,-4.8270379854886905,-0.0040667110087403285,-0.02170909534802945,0.7347299595071775,1.267670140121922,-3.0303030303066407
626,NotAtaxic,Switch,SwitchLeft03,S1,Washout,20,3,3,0.43961496064157757,,,,,,,
627,,,,,,,,,,0.21974582864781667,-2.381507381507383,-0.0017423584358703254,-1.1412957702019924,-0.09519403631034606,0.306653494786687,-3.0303030303002743
628,NotAtaxic,Switch,SwitchLeft03,S1,Washout,21,4,4,0.1996358235677036,,,,,,,
629,,,,,,,,,,0.5409048061178225,-2.416592778038563,-0.0006239174535040415,0.6590409712357825,0.21539167924362346,0.9757648814807993,-3.0303030303039122
630,NotAtaxic,Switch,SwitchLeft03,S2,Baseline,22,0,3,1.3609375616516814,,,,,,,
631,,,,,,,,,,0.10676335806797965,-2.1232867831070665,0.0018136749692127668,-0.6779834477588622,0.25817954580391245,0.13149338539200528,-3.0303030303048217
632,NotAtaxic,Switch,SwitchLeft03,S2,Baseline,23,1,4,0.4760896316682448,,,,,,,
633,,,,,,,,,,0.16303495927289902,-1.4827057528149887,0.0024134448373407807,-0.3273395576862441,0.41759375369910856,0.3750752921056346,3.637978807091713e-12
634,NotAtaxic,Switch,SwitchLeft03,S2,Baseline,24,2,5,1.081277866556178,,,,,,,
635,,,,,,,,,,-0.30237290272079775,-1.495300422539228,0.0010845037401576024,-0.9140245842211243,0.2546300791730829,-0.06132373562107318,-2.7284841053187847e-12
636,NotAtaxic,Switch,SwitchLeft03,S2,Split,25,0,4,-2.663541080975776,,,,,,,
637,,,,,,,,,,-1.9670409385603875,4.180585765951618,-0.1489080025945817,8.24598061918006,4.189036590884427,-8.15762525188132,-15.1515151515232
638,NotAtaxic,Switch,SwitchLeft03,S2,Intersplit,26,0,9,1.5421087091619228,,,,,,,
639,,,,,,,,,,0.8847535258592174,-3.5353535353535364,0.0009622837798938105,-0.47575054746684486,0.8642522039102971,0.7478752521553531,-3.637978807091713e-12
640,NotAtaxic,Switch,SwitchLeft03,S2,Intersplit,27,1,10,0.3350190442017791,,,,,,,
641,,,,,,,,,,-0.031947126292223516,-1.534107552010366,-0.0015483109737511463,-0.6235527269768113,-0.08822097521439787,0.14692396427243182,0.0
642,NotAtaxic,Switch,SwitchLeft03,S2,Intersplit,28,2,11,1.3505122637507583,,,,,,,
643,,,,,,,,,,0.5330268782798839,-2.6236726236726238,-0.00012336666252606154,-1.3347895458491337,0.7018734710385388,1.1043490785541081,3.637978807091713e-12
644,NotAtaxic,Switch,SwitchLeft03,S2,Split,29,1,5,-2.8163794315222646,,,,,,,
645,,,,,,,,,,-1.5283767623130515,6.367023374663441,-0.14871665427848968,11.199481077868526,5.347091983063052,-8.843412302961255,-27.272727272727934
646,NotAtaxic,Switch,SwitchLeft03,S2,Intersplit,30,3,12,2.3425246729995166,,,,,,,
647,,,,,,,,,,0.9224631569602337,-2.6782106782106787,-0.0002924939311924196,-0.0843857273911226,0.7170436358211418,1.4965869303561448,-7.275957614183426e-12
648,NotAtaxic,Switch,SwitchLeft03,S2,Intersplit,31,4,13,0.6455161354758445,,,,,,,
649,,,,,,,,,,0.19812208233458506,-1.9799166310175789,0.002520992782652401,0.2487259681778795,0.24698816164575987,0.5959269976375197,-5.4569682106375694e-12
650,NotAtaxic,Switch,SwitchLeft03,S2,Intersplit,32,5,14,1.6465081108940893,,,,,,,
651,,,,,,,,,,0.22094225642658216,-3.434138960454751,-0.0011110389119724368,-1.3479059392756199,0.5922606497099707,0.5522108238553898,0.0
652,NotAtaxic,Switch,SwitchLeft03,S2,Split,33,2,6,-3.038618299696182,,,,,,,
653,,,,,,,,,,-2.135517621281167,5.955062546927902,-0.15069345505050363,11.033383764401833,4.98320454298846,-9.06171509713836,-24.242424242424022
654,NotAtaxic,Switch,SwitchLeft03,S2,Intersplit,34,6,15,1.068361841066931,,,,,,,
655,,,,,,,,,,0.3616935337370979,-2.167563680540333,0.00013419172675885327,-0.2848538485440457,0.41548411051429923,0.780097884361183,2.7284841053187847e-12
656,NotAtaxic,Switch,SwitchLeft03,S2,Intersplit,35,7,16,0.7939579510929633,,,,,,,
657,,,,,,,,,,0.3677965414644575,-3.5353535353535364,-0.001465028090338369,0.6214951023910942,0.6715678205393658,0.8088795825688493,-1.8189894035458565e-12
658,NotAtaxic,Switch,SwitchLeft03,S2,Intersplit,36,8,17,0.508788137724892,,,,,,,
659,,,,,,,,,,0.19322790280737934,-2.1067821067821075,0.0007710924740041286,-0.27903547190658173,0.1706518308080831,0.28104107789319244,1.4551915228366852e-11
660,NotAtaxic,Switch,SwitchLeft03,S2,Split,37,3,7,-0.4841351749921188,,,,,,,
