,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Perc,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,duty_factor,stance_duration
1723,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,26,0,9,3,-2.345036978673477,-0.20190730239406207,4.893488864077099,0.003464118280580894,-1.109506626321803,-0.6632785604457467,-0.19792498964250171,-0.26634333036865243,9.09090909090446
1724,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,26,0,9,4,-2.31577555338545,-1.7619710980039542,3.404032284314816,0.0026830667746609305,-1.6884929001933102,-1.4366082470826456,-1.1295063327057164,-0.5572686255251327,-6.0606060606023675
1725,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,26,0,9,5,-0.40085917771466484,0.36224981751105645,4.098436313449056,0.0019762596541049587,-0.5935283622355811,0.3116443903758892,-0.1951044256036596,0.653995418929668,6.0606060606096435
1726,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,26,0,9,6,-2.548402728456466,1.136064047765256,-5.294186205950912,-0.0005377300591155182,1.9583461260555097,2.5430475421224656,-0.7741377088758412,-2.355631655502858,-9.090909090915375
1727,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,26,0,9,7,4.2772158227785155,0.29099300654249305,3.55510502569326,-0.0026891132106782317,-0.6100355976759602,0.9832199173744129,-0.2562359125927003,-0.6266190846509012,-7.275957614183426e-12
1728,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,26,0,9,8,1.8071723706794387,-0.2684949624418067,1.9152845699977235,-0.0018266337064139632,1.2739470510772435,-1.0136874035151493,0.11525394940619549,1.8703806356227197,7.275957614183426e-12
1729,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,26,0,9,9,-1.0813472246883293,0.22651884290909408,0.8657110862993216,-0.0032388795947045357,2.9842954693419017,0.005306860413213599,0.022095574273024,0.40661984834423137,-6.0606060606005485
1730,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,27,1,10,0,-0.8164453988123626,0.23000505235465596,0.5849782257792269,-0.007211282160333732,-0.8769256900054359,-0.5320568277378754,-0.45062749072755537,-0.70103060087607,-6.0606060606060055
1731,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,27,1,10,1,-2.021966799341129,0.3636793656783084,1.5030779051729892,-0.0009220774566053441,1.2018300066090717,-0.797694620460021,-0.504048665364536,-3.069713502159143,6.0606060606041865
1732,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,27,1,10,2,-1.8853466920178619,-0.2365131570835146,2.4185533518281535,-0.0001289069930546921,4.027002507990105,-0.8438524573740551,0.4227089159416977,4.666201459976008,7.575757575758871
