,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,duty_factor,stance_duration
26,NotAtaxic,NoSwitch,NoSwitchLeft02,S2,Split,27,5,20,-5.287309126420425,-2.560493199512223,8.671291251612537,-0.15986416565732223,14.53252464833885,5.159990715258061,-10.514625395187238,-10.706274328606352,-21.21212121212193
27,NotAtaxic,NoSwitch,NoSwitchLeft02,S2,Split,28,6,21,-6.407096169211613,-4.154767893781596,14.143928183783256,-0.15983982219841783,14.993540445963546,4.190182926678901,-12.92839242954443,-9.380298181140695,-24.242424242431298
28,NotAtaxic,NoSwitch,NoSwitchLeft02,S2,Split,29,7,22,-7.56298797299165,-4.057850500549989,15.959204120123658,-0.15857138062443416,15.827317671342328,4.017751179044211,-12.588662812204078,-8.067742063847483,-18.18181818180892
29,NotAtaxic,NoSwitch,NoSwitchLeft02,S2,Split,30,8,23,-7.832444316208935,-4.242731344820257,13.725919157853422,-0.16037056528397417,15.247576164476797,4.08666784113106,-13.360834603357802,-7.900323734006033,-18.181818181816197
30,NotAtaxic,NoSwitch,NoSwitchLeft02,S2,Split,31,9,24,-7.529048727016217,-4.555989275074936,13.584218752995124,-0.15745643649401667,15.22595184017915,3.7798910429983437,-13.102369597463905,-9.591889604340551,-21.21212121211647
31,NotAtaxic,NoSwitch,NoSwitchLeft02,S2,Split,32,10,25,-7.9049004448784785,-5.331630899448598,10.907064272384812,-0.16001170039535353,14.847086896800064,3.582965966426997,-14.348164953366663,-10.466928183541153,-24.242424242426296
32,NotAtaxic,NoSwitch,NoSwitchLeft02,S2,Split,33,11,26,-6.600890496764521,-4.130849934587594,10.395041159881345,-0.16004690964037946,15.594644257516606,3.9550203265565926,-12.93964193324851,-10.09434159421992,-24.24242424242493
33,NotAtaxic,NoSwitch,NoSwitchLeft02,S2,Split,34,12,27,-4.125791607481048,-3.565505441993203,6.594518052851386,-0.15879353718613282,14.288399436257123,4.738073637991278,-12.04420340181602,-12.0316855317343,-25.757575757575978
34,NotAtaxic,NoSwitch,NoSwitchLeft02,S2,Split,35,13,28,-4.555873678188135,-3.1692870939620548,6.465105798439136,-0.16096156351601082,14.92136174982248,4.856633658360892,-12.220274800001988,-11.07009070522463,-27.272727272731572
35,NotAtaxic,NoSwitch,NoSwitchLeft02,S2,Split,36,14,29,-8.534533568102887,-5.244033505218198,10.845343225863495,-0.1606445433223119,15.176923347241953,3.798671683879803,-14.465736620353937,-10.146980562789942,-24.242424242424022
36,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,37,0,30,2.1390279134114962,0.42935670024214545,-0.8748134099011304,-0.14248258760749835,11.783538201842688,8.866830305619715,-8.297762244638776,-17.598671448072793,-45.454545454538675
37,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,38,1,31,-0.8732959477587485,-1.4089796278211821,4.502506382351345,-0.14847682966315282,12.724743467388706,6.803161929352115,-9.898969862196111,-14.766808076639983,-36.36363636364695
38,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,39,2,32,-3.804139416627237,-2.1982597582268113,8.118785452118786,-0.15907792177894667,14.760435470426913,6.528338037356008,-11.257595486111114,-13.10219138037705,-33.33333333335031
39,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,40,3,33,-7.758739741161577,-4.359234703911653,12.05248726780124,-0.15709472762932358,14.856658319030132,4.3147366456311715,-13.077001860647442,-11.225135493018374,-27.272727272727934
40,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,41,4,34,-5.087681009311808,-2.803421020507841,11.209694543027876,-0.15588494032512024,14.191483006332888,4.976727264096041,-11.054838546598802,-9.948900209951866,-24.242424242416746
41,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,42,5,35,-2.9604023634785506,-2.2823327318185136,6.488533351278448,-0.15419867053733138,12.303246392144118,5.432128906249972,-10.710248080166878,-13.244929054760632,-30.303030303031846
42,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,43,6,36,-3.4482320149739394,-2.8282117361974173,6.502029360010579,-0.15911150384241907,14.28759796450835,5.51348792182074,-11.61664904970111,-11.751245394659474,-27.272727272729753
43,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,44,7,37,-8.039486046993346,-4.794718039156237,9.44653573761555,-0.1625068747216062,14.94982940982085,4.532688795918233,-14.292749732431759,-11.045229355062254,-27.272727272731572
44,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,45,8,38,-4.744820642952959,-3.3163224807893243,5.931494482219118,-0.15761846241535785,13.424320413608726,4.456749347725264,-12.161393599076689,-11.256582012064392,-30.303030303017295
45,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,46,9,39,-8.712475709240806,-5.5449013758186965,9.961118557609783,-0.1611981871620634,14.252872659702476,3.453015799474258,-14.522627628210813,-10.032548994554226,-27.272727272722477
46,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,47,10,40,-4.558802132654677,-2.9794558130129047,5.415639077289785,-0.15963450702911583,13.47428909455887,5.6469811333550695,-11.911095513237854,-12.434118243952447,-27.27272727273521
47,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,48,11,41,-3.091492315735394,-2.194132949366761,3.6274603326820243,-0.15879540256326927,13.63825171884865,6.445532134084971,-10.857206402402937,-12.127277197673855,-27.27272727273521
48,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,49,12,42,-4.6088324652777715,-2.917139457933871,6.82054736969421,-0.15852159753242825,15.224795871310747,6.027730305989564,-12.34144923662899,-11.380832717754611,-27.272727272727934
49,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,50,13,43,-7.257003013533733,-4.647567055442124,8.997914873028229,-0.1587220563333544,14.537472195095475,4.173332753807614,-13.389587402343693,-10.974561818640531,-24.24242424242584
50,NotAtaxic,NoSwitch,NoSwitchLeft02,S3,Split,51,14,44,-2.738351532907217,-2.0114542257906365,2.9290076821696553,-0.15574050261572206,13.31979770853063,6.35324150624902,-10.746905779597768,-13.723641070626659,-33.33333333333394
